image_filename,image_entropy,image_delentropy,hologram_bit_depth,NMSE,hologram_entropy
0580.png,7.284441155164775,4.318705988434619,2,4.690577202291976e-08,1.9999993109876997
0580.png,7.284441155164775,4.318705988434619,2,4.68755743469566e-08,1.9999994952485827
0580.png,7.284441155164775,4.318705988434619,2,4.6932609586566086e-08,1.9999991333664908
0580.png,7.284441155164775,4.318705988434619,2,4.6905385355689525e-08,1.9999996446800534
0580.png,7.284441155164775,4.318705988434619,3,2.2850694038246677e-08,2.9999977097931043
0580.png,7.284441155164775,4.318705988434619,3,2.283621970419381e-08,2.9999986086527484
0580.png,7.284441155164775,4.318705988434619,3,2.2852932623195453e-08,2.999998479005587
0580.png,7.284441155164775,4.318705988434619,3,2.288131463850683e-08,2.999996601653005
0580.png,7.284441155164775,4.318705988434619,3,2.2836920832247996e-08,2.999999043960641
0580.png,7.284441155164775,4.318705988434619,4,1.0745808122141607e-08,3.9999938387148517
0580.png,7.284441155164775,4.318705988434619,4,1.0724769307268439e-08,3.99999573358644
0580.png,7.284441155164775,4.318705988434619,4,1.072745807118697e-08,3.999996128377079
0580.png,7.284441155164775,4.318705988434619,4,1.0740027920100444e-08,3.9999962101299102
0580.png,7.284441155164775,4.318705988434619,4,1.0735325368697286e-08,3.9999967416038156
0580.png,7.284441155164775,4.318705988434619,5,5.054477054768813e-09,4.999989783544212
0580.png,7.284441155164775,4.318705988434619,5,5.05531104319637e-09,4.999987790394071
0580.png,7.284441155164775,4.318705988434619,5,5.053519800865035e-09,4.999993286598371
0580.png,7.284441155164775,4.318705988434619,5,5.05094626435958e-09,4.999988938052734
0580.png,7.284441155164775,4.318705988434619,5,5.060428772748088e-09,4.999993382072707
0580.png,7.284441155164775,4.318705988434619,6,2.393331241616261e-09,5.9999844422100255
0580.png,7.284441155164775,4.318705988434619,6,2.388953381507305e-09,5.999983747460944
0580.png,7.284441155164775,4.318705988434619,6,2.3900818010835576e-09,5.999982628296806
0580.png,7.284441155164775,4.318705988434619,6,2.3931636522397792e-09,5.999980494169564
0580.png,7.284441155164775,4.318705988434619,6,2.394177309878881e-09,5.99998373897372
0580.png,7.284441155164775,4.318705988434619,7,1.138999112071163e-09,6.999967396799197
0580.png,7.284441155164775,4.318705988434619,7,1.136515378913019e-09,6.999972024266731
0580.png,7.284441155164775,4.318705988434619,7,1.1370482125062954e-09,6.999975257425102
0580.png,7.284441155164775,4.318705988434619,7,1.1377319434011718e-09,6.999961492931802
0580.png,7.284441155164775,4.318705988434619,7,1.1376470027209215e-09,6.99996768416385
0580.png,7.284441155164775,4.318705988434619,8,5.495141025919431e-10,7.999934281704757
0580.png,7.284441155164775,4.318705988434619,8,5.516694792626319e-10,7.999937956244698
0580.png,7.284441155164775,4.318705988434619,8,5.485955814721526e-10,7.999931463379495
0580.png,7.284441155164775,4.318705988434619,8,5.49887088596121e-10,7.999926907760761
0580.png,7.284441155164775,4.318705988434619,8,5.490814201951542e-10,7.999933219853706
0581.png,6.945600207595325,4.338197471362669,1,1.222191438653618e-07,0.9999999724221184
0581.png,6.945600207595325,4.338197471362669,1,1.2238091392948725e-07,0.9999991521840658
0581.png,6.945600207595325,4.338197471362669,1,1.223807805950366e-07,0.999999437461961
0581.png,6.945600207595325,4.338197471362669,1,1.2238039720292935e-07,0.9999993651025985
0581.png,6.945600207595325,4.338197471362669,1,1.2253137502345004e-07,0.9999997046973935
0581.png,6.945600207595325,4.338197471362669,2,6.459818892027515e-08,1.999999453827476
0581.png,6.945600207595325,4.338197471362669,2,6.454919388627045e-08,1.9999978314105877
0581.png,6.945600207595325,4.338197471362669,2,6.457385223651868e-08,1.9999992747751785
0581.png,6.945600207595325,4.338197471362669,2,6.443866686964203e-08,1.9999992271057057
0581.png,6.945600207595325,4.338197471362669,2,6.462002800077907e-08,1.9999995848195322
0581.png,6.945600207595325,4.338197471362669,3,3.106000418730986e-08,2.9999990751637045
0581.png,6.945600207595325,4.338197471362669,3,3.105784358799881e-08,2.9999960074236487
0581.png,6.945600207595325,4.338197471362669,3,3.1034727891596034e-08,2.9999977306159846
0581.png,6.945600207595325,4.338197471362669,3,3.104203417950545e-08,2.999996856853087
0581.png,6.945600207595325,4.338197471362669,3,3.1072266011368506e-08,2.9999975646638277
0581.png,6.945600207595325,4.338197471362669,4,1.5013085119080296e-08,3.999996727321559
0581.png,6.945600207595325,4.338197471362669,4,1.502649205501669e-08,3.9999944102907516
0581.png,6.945600207595325,4.338197471362669,4,1.505288405747574e-08,3.9999946594697495
0581.png,6.945600207595325,4.338197471362669,4,1.4996018134784204e-08,3.9999956675668935
0581.png,6.945600207595325,4.338197471362669,4,1.501991258380103e-08,3.9999943622028327
0581.png,6.945600207595325,4.338197471362669,5,7.414761242515565e-09,4.9999898627472925
0581.png,6.945600207595325,4.338197471362669,5,7.390160300894113e-09,4.999985595321666
0581.png,6.945600207595325,4.338197471362669,5,7.4251940075644535e-09,4.999987488337108
0581.png,6.945600207595325,4.338197471362669,5,7.401097282215729e-09,4.999988246882778
0581.png,6.945600207595325,4.338197471362669,5,7.424821533916847e-09,4.999987573185747
0581.png,6.945600207595325,4.338197471362669,6,3.7197827793216074e-09,5.999980075922037
0581.png,6.945600207595325,4.338197471362669,6,3.7126727024847887e-09,5.999976095123986
0581.png,6.945600207595325,4.338197471362669,6,3.7239072506534137e-09,5.999974567796353
0581.png,6.945600207595325,4.338197471362669,6,3.712969687319648e-09,5.999977872590432
0581.png,6.945600207595325,4.338197471362669,6,3.728397638659183e-09,5.999975288041609
0581.png,6.945600207595325,4.338197471362669,7,1.9016096171192405e-09,6.999955939958543
0581.png,6.945600207595325,4.338197471362669,7,1.8933321209913905e-09,6.999964304697553
0581.png,6.945600207595325,4.338197471362669,7,1.897343493686701e-09,6.999951636053246
0581.png,6.945600207595325,4.338197471362669,7,1.892504094435157e-09,6.99996165513287
0581.png,6.945600207595325,4.338197471362669,7,1.90022062932604e-09,6.999964792698874
0581.png,6.945600207595325,4.338197471362669,8,1.0038684338929516e-09,7.9998986187373
0581.png,6.945600207595325,4.338197471362669,8,1.0020332127976972e-09,7.999909376780617
0581.png,6.945600207595325,4.338197471362669,8,1.009174395909091e-09,7.999919659817238
0581.png,6.945600207595325,4.338197471362669,8,1.0041298465712314e-09,7.999908716619137
0581.png,6.945600207595325,4.338197471362669,8,1.0038826963496278e-09,7.999905341565794
0582.png,7.468881030756348,6.31189258887282,1,1.3959160806186824e-07,0.9999999887145982
0582.png,7.468881030756348,6.31189258887282,1,1.3954111678934547e-07,0.9999999888446882
0582.png,7.468881030756348,6.31189258887282,1,1.3956679028330637e-07,0.9999999503135377
0582.png,7.468881030756348,6.31189258887282,1,1.3962076412179386e-07,0.9999998352491151
0582.png,7.468881030756348,6.31189258887282,1,1.396149364359262e-07,0.9999997968499372
0582.png,7.468881030756348,6.31189258887282,2,5.656372025477306e-08,1.9999990024017171
0582.png,7.468881030756348,6.31189258887282,2,5.6537990667353373e-08,1.999999500939402
0582.png,7.468881030756348,6.31189258887282,2,5.668751178794146e-08,1.9999995110590627
0582.png,7.468881030756348,6.31189258887282,2,5.659917903198705e-08,1.9999997927664666
0582.png,7.468881030756348,6.31189258887282,2,5.656934826278018e-08,1.999999864369185
0582.png,7.468881030756348,6.31189258887282,3,2.739732800260457e-08,2.9999981139209964
0582.png,7.468881030756348,6.31189258887282,3,2.7412295405751776e-08,2.999998898236536
0582.png,7.468881030756348,6.31189258887282,3,2.7369464499505415e-08,2.999999134414931
0582.png,7.468881030756348,6.31189258887282,3,2.7460212186831957e-08,2.999998099691765
0582.png,7.468881030756348,6.31189258887282,3,2.7451060688222424e-08,2.9999973324256004
0582.png,7.468881030756348,6.31189258887282,4,1.4116470297822452e-08,3.999994222921318
0582.png,7.468881030756348,6.31189258887282,4,1.4135537653543523e-08,3.9999966696493963
0582.png,7.468881030756348,6.31189258887282,4,1.4127873802106965e-08,3.9999978211159952
0582.png,7.468881030756348,6.31189258887282,4,1.4164893303497864e-08,3.9999971004776733
0582.png,7.468881030756348,6.31189258887282,4,1.4149586737198736e-08,3.999997264619916
0582.png,7.468881030756348,6.31189258887282,5,7.630398769714517e-09,4.99999316133
0582.png,7.468881030756348,6.31189258887282,5,7.649772933463771e-09,4.99999187241901
0582.png,7.468881030756348,6.31189258887282,5,7.648442773838172e-09,4.999994907663193
0582.png,7.468881030756348,6.31189258887282,5,7.634954362163208e-09,4.99999336541817
0582.png,7.468881030756348,6.31189258887282,5,7.64557778652138e-09,4.999989894085911
0582.png,7.468881030756348,6.31189258887282,6,4.327840858575513e-09,5.999983600748771
0582.png,7.468881030756348,6.31189258887282,6,4.343047854243753e-09,5.9999854768153495
0582.png,7.468881030756348,6.31189258887282,6,4.3328633762359225e-09,5.999988505328891
0582.png,7.468881030756348,6.31189258887282,6,4.3290537410422726e-09,5.999981513967745
0582.png,7.468881030756348,6.31189258887282,6,4.330531382010238e-09,5.999981808488367
0582.png,7.468881030756348,6.31189258887282,7,2.5804909968987828e-09,6.99996703130068
0582.png,7.468881030756348,6.31189258887282,7,2.595710051286903e-09,6.999968291662841
0582.png,7.468881030756348,6.31189258887282,7,2.592064930343801e-09,6.999967345534977
0582.png,7.468881030756348,6.31189258887282,7,2.5800971946339534e-09,6.999962308546953
0582.png,7.468881030756348,6.31189258887282,7,2.591175741952529e-09,6.9999737607489205
0582.png,7.468881030756348,6.31189258887282,8,1.7115614656344935e-09,7.99992449385823
0582.png,7.468881030756348,6.31189258887282,8,1.720884038883636e-09,7.999929925549909
0582.png,7.468881030756348,6.31189258887282,8,1.7138323814476206e-09,7.999940057011661
0582.png,7.468881030756348,6.31189258887282,8,1.712414140723271e-09,7.999926825472758
0582.png,7.468881030756348,6.31189258887282,8,1.7167087019240864e-09,7.999932941001203
0583.png,7.172473027738147,5.381139221374138,1,1.439455118977018e-07,0.999999939130932
0583.png,7.172473027738147,5.381139221374138,1,1.439399660291997e-07,0.9999986282835214
0583.png,7.172473027738147,5.381139221374138,1,1.4381585571334735e-07,0.9999997041750561
0583.png,7.172473027738147,5.381139221374138,1,1.4394742933356537e-07,0.9999989982304334
0583.png,7.172473027738147,5.381139221374138,1,1.438832341274972e-07,0.999999301986376
0583.png,7.172473027738147,5.381139221374138,2,6.587381945425358e-08,1.9999985909075964
0583.png,7.172473027738147,5.381139221374138,2,6.589988454147889e-08,1.9999977319823867
0583.png,7.172473027738147,5.381139221374138,2,6.59628956450507e-08,1.9999986207264666
0583.png,7.172473027738147,5.381139221374138,2,6.595652438063617e-08,1.9999960210243275
0583.png,7.172473027738147,5.381139221374138,2,6.597548273316466e-08,1.9999982542746952
0583.png,7.172473027738147,5.381139221374138,3,3.2272831813233596e-08,2.999997406561922
0583.png,7.172473027738147,5.381139221374138,3,3.2259954539262564e-08,2.99999688628461
0583.png,7.172473027738147,5.381139221374138,3,3.2289740723192095e-08,2.9999979497843303
0583.png,7.172473027738147,5.381139221374138,3,3.219628275283653e-08,2.9999967869516158
0583.png,7.172473027738147,5.381139221374138,3,3.2300457754123625e-08,2.9999963678764083
0583.png,7.172473027738147,5.381139221374138,4,1.6722275505292744e-08,3.9999956850688743
0583.png,7.172473027738147,5.381139221374138,4,1.6722666116803818e-08,3.9999939536664444
0583.png,7.172473027738147,5.381139221374138,4,1.6741154512029756e-08,3.9999952805082413
0583.png,7.172473027738147,5.381139221374138,4,1.6722748301416138e-08,3.9999932692591367
0583.png,7.172473027738147,5.381139221374138,4,1.671676474105937e-08,3.999992284621475
0583.png,7.172473027738147,5.381139221374138,5,9.14745959161578e-09,4.999991575244737
0583.png,7.172473027738147,5.381139221374138,5,9.144075779049406e-09,4.99998300221959
0583.png,7.172473027738147,5.381139221374138,5,9.16326212802766e-09,4.99999106879606
0583.png,7.172473027738147,5.381139221374138,5,9.14754034300979e-09,4.99998883731123
0583.png,7.172473027738147,5.381139221374138,5,9.165892328661123e-09,4.9999889445590195
0583.png,7.172473027738147,5.381139221374138,6,5.353521813311988e-09,5.999978892639231
0583.png,7.172473027738147,5.381139221374138,6,5.341127533082936e-09,5.999976265954651
0583.png,7.172473027738147,5.381139221374138,6,5.352360673568258e-09,5.9999832325601705
0583.png,7.172473027738147,5.381139221374138,6,5.341231308968293e-09,5.999982541767978
0583.png,7.172473027738147,5.381139221374138,6,5.339219161430027e-09,5.999981109478051
0583.png,7.172473027738147,5.381139221374138,7,3.362751798099172e-09,6.9999603195179905
0583.png,7.172473027738147,5.381139221374138,7,3.35595553905651e-09,6.999956439968571
0583.png,7.172473027738147,5.381139221374138,7,3.3656112673247742e-09,6.999957012266465
0583.png,7.172473027738147,5.381139221374138,7,3.3446874102125703e-09,6.9999673873601
0583.png,7.172473027738147,5.381139221374138,7,3.3581924673819407e-09,6.999962113050864
0583.png,7.172473027738147,5.381139221374138,8,2.3974984545151145e-09,7.999919876942935
0583.png,7.172473027738147,5.381139221374138,8,2.3894695033433795e-09,7.999919283601599
0583.png,7.172473027738147,5.381139221374138,8,2.399627496825283e-09,7.999929367995893
0583.png,7.172473027738147,5.381139221374138,8,2.393308273620032e-09,7.999915731635936
0583.png,7.172473027738147,5.381139221374138,8,2.399557331006234e-09,7.9999207058027615
0584.png,7.57964888670647,5.733788800810518,1,8.833241903476448e-08,0.9999999954374232
0584.png,7.57964888670647,5.733788800810518,1,8.84471888391202e-08,0.9999999669624186
0584.png,7.57964888670647,5.733788800810518,1,8.84137934633356e-08,0.9999999202114648
0584.png,7.57964888670647,5.733788800810518,1,8.848538794464407e-08,0.9999998779186382
0584.png,7.57964888670647,5.733788800810518,1,8.843138491083536e-08,0.9999999660634779
0584.png,7.57964888670647,5.733788800810518,2,5.2564450678255966e-08,1.999999717775321
0584.png,7.57964888670647,5.733788800810518,2,5.255979516779345e-08,1.9999997203439
0584.png,7.57964888670647,5.733788800810518,2,5.2555850480174834e-08,1.999999617654942
0584.png,7.57964888670647,5.733788800810518,2,5.2567624272582446e-08,1.9999996478747013
0584.png,7.57964888670647,5.733788800810518,2,5.251436542892365e-08,1.999999857956194
0584.png,7.57964888670647,5.733788800810518,3,2.5570543742378666e-08,2.9999994790269633
0584.png,7.57964888670647,5.733788800810518,3,2.555319534724575e-08,2.9999983289283296
0584.png,7.57964888670647,5.733788800810518,3,2.5584718318473787e-08,2.999998653452184
0584.png,7.57964888670647,5.733788800810518,3,2.5611922709037433e-08,2.9999977344806217
0584.png,7.57964888670647,5.733788800810518,3,2.5533438793235015e-08,2.9999985879078004
0584.png,7.57964888670647,5.733788800810518,4,1.2580498988808944e-08,3.9999979177004494
0584.png,7.57964888670647,5.733788800810518,4,1.2577062940280904e-08,3.9999971218621213
0584.png,7.57964888670647,5.733788800810518,4,1.2608980401189889e-08,3.999997512609971
0584.png,7.57964888670647,5.733788800810518,4,1.260283385547731e-08,3.9999960692655554
0584.png,7.57964888670647,5.733788800810518,4,1.2597337503687967e-08,3.9999972343531582
0584.png,7.57964888670647,5.733788800810518,5,6.365006391333556e-09,4.999994035224436
0584.png,7.57964888670647,5.733788800810518,5,6.364166673987181e-09,4.999992099739438
0584.png,7.57964888670647,5.733788800810518,5,6.3887106152585e-09,4.999995023234904
0584.png,7.57964888670647,5.733788800810518,5,6.386106476809599e-09,4.999993833490361
0584.png,7.57964888670647,5.733788800810518,5,6.3835488352639275e-09,4.999993452409536
0584.png,7.57964888670647,5.733788800810518,6,3.3466772340020526e-09,5.999982535430551
0584.png,7.57964888670647,5.733788800810518,6,3.3464489125957685e-09,5.999984957378664
0584.png,7.57964888670647,5.733788800810518,6,3.3544779486059376e-09,5.999983134155841
0584.png,7.57964888670647,5.733788800810518,6,3.363513595707686e-09,5.999981717565554
0584.png,7.57964888670647,5.733788800810518,6,3.3528359480466317e-09,5.999984722507185
0584.png,7.57964888670647,5.733788800810518,7,1.8342265485025166e-09,6.999969996000501
0584.png,7.57964888670647,5.733788800810518,7,1.8342479069672932e-09,6.999969148057767
0584.png,7.57964888670647,5.733788800810518,7,1.8374429400421137e-09,6.999975700729206
0584.png,7.57964888670647,5.733788800810518,7,1.8405114244204625e-09,6.999967471278561
0584.png,7.57964888670647,5.733788800810518,7,1.83325935839105e-09,6.999968790053231
0584.png,7.57964888670647,5.733788800810518,8,1.079625667652109e-09,7.999934169020367
0584.png,7.57964888670647,5.733788800810518,8,1.0819079704410902e-09,7.99994104721636
0584.png,7.57964888670647,5.733788800810518,8,1.0813546531275182e-09,7.999938347023529
0584.png,7.57964888670647,5.733788800810518,8,1.081799655856084e-09,7.999938930598744
0584.png,7.57964888670647,5.733788800810518,8,1.082626612790677e-09,7.999933030440155
0585.png,7.849261422356641,6.35438012873859,1,8.907691655165449e-08,0.9999995575080338
0585.png,7.849261422356641,6.35438012873859,1,8.904947068954361e-08,0.99999904979884
0585.png,7.849261422356641,6.35438012873859,1,8.913754269891016e-08,0.9999994979301836
0585.png,7.849261422356641,6.35438012873859,1,8.910435938061547e-08,0.9999992407208765
0585.png,7.849261422356641,6.35438012873859,1,8.90158182073571e-08,0.9999989552012014
0585.png,7.849261422356641,6.35438012873859,2,5.4442634543129545e-08,1.9999984353756957
0585.png,7.849261422356641,6.35438012873859,2,5.4414518858871695e-08,1.9999980863797235
0585.png,7.849261422356641,6.35438012873859,2,5.4352956854717756e-08,1.999998009172771
0585.png,7.849261422356641,6.35438012873859,2,5.447471579691557e-08,1.999997966774436
0585.png,7.849261422356641,6.35438012873859,2,5.4435283211592806e-08,1.9999983253630031
0585.png,7.849261422356641,6.35438012873859,3,2.631765250547863e-08,2.9999985523959705
0585.png,7.849261422356641,6.35438012873859,3,2.6307416347664278e-08,2.9999978248311443
0585.png,7.849261422356641,6.35438012873859,3,2.6301279917694535e-08,2.999998157058614
0585.png,7.849261422356641,6.35438012873859,3,2.6344530321809245e-08,2.999998196321478
0585.png,7.849261422356641,6.35438012873859,3,2.6300392748497942e-08,2.9999964504492724
0585.png,7.849261422356641,6.35438012873859,4,1.2703893364572769e-08,3.9999969361104832
0585.png,7.849261422356641,6.35438012873859,4,1.2690282623969878e-08,3.9999939752525866
0585.png,7.849261422356641,6.35438012873859,4,1.268616717664049e-08,3.99999354909653
0585.png,7.849261422356641,6.35438012873859,4,1.2685807949315769e-08,3.999996294959737
0585.png,7.849261422356641,6.35438012873859,4,1.2678738439292743e-08,3.999994506421008
0585.png,7.849261422356641,6.35438012873859,5,6.223094426999573e-09,4.999990071625832
0585.png,7.849261422356641,6.35438012873859,5,6.214848926017185e-09,4.999990573171374
0585.png,7.849261422356641,6.35438012873859,5,6.21431579228412e-09,4.999989346645522
0585.png,7.849261422356641,6.35438012873859,5,6.208689751652903e-09,4.999988685000237
0585.png,7.849261422356641,6.35438012873859,5,6.20924728743788e-09,4.999989485555179
0585.png,7.849261422356641,6.35438012873859,6,3.098769143566009e-09,5.999977578692005
0585.png,7.849261422356641,6.35438012873859,6,3.096121312526106e-09,5.999982344548829
0585.png,7.849261422356641,6.35438012873859,6,3.1024268516011287e-09,5.999979211864838
0585.png,7.849261422356641,6.35438012873859,6,3.102688965134221e-09,5.999984077618915
0585.png,7.849261422356641,6.35438012873859,6,3.1033245565775833e-09,5.999971555375515
0585.png,7.849261422356641,6.35438012873859,7,1.574372353232104e-09,6.999962702750861
0585.png,7.849261422356641,6.35438012873859,7,1.5724883209553164e-09,6.999962094334609
0585.png,7.849261422356641,6.35438012873859,7,1.5734558286911539e-09,6.999966743455097
0585.png,7.849261422356641,6.35438012873859,7,1.574763607593679e-09,6.999969404903865
0585.png,7.849261422356641,6.35438012873859,7,1.573242670670796e-09,6.999960777061787
0585.png,7.849261422356641,6.35438012873859,8,8.320075692714484e-10,7.999922491261487
0585.png,7.849261422356641,6.35438012873859,8,8.313741505639602e-10,7.999933126771478
0585.png,7.849261422356641,6.35438012873859,8,8.295749550355426e-10,7.99993511497495
0585.png,7.849261422356641,6.35438012873859,8,8.293981135842915e-10,7.9999236493164245
0585.png,7.849261422356641,6.35438012873859,8,8.318976226844507e-10,7.999921546262596
0586.png,7.45879599602535,4.916502430846402,1,7.687808290138848e-08,0.9999999094711095
0586.png,7.45879599602535,4.916502430846402,1,7.679078610699029e-08,0.9999997936698372
0586.png,7.45879599602535,4.916502430846402,1,7.68304057413822e-08,0.9999999534530493
0586.png,7.45879599602535,4.916502430846402,1,7.680166826268382e-08,0.9999994856034354
0586.png,7.45879599602535,4.916502430846402,1,7.692413613706586e-08,0.999999993335864
0586.png,7.45879599602535,4.916502430846402,2,4.697797562843203e-08,1.9999994989139882
0586.png,7.45879599602535,4.916502430846402,2,4.6898284322502446e-08,1.9999997984982105
0586.png,7.45879599602535,4.916502430846402,2,4.690268990275461e-08,1.9999997349700427
0586.png,7.45879599602535,4.916502430846402,2,4.696390178557404e-08,1.999999497387513
0586.png,7.45879599602535,4.916502430846402,2,4.694890338563192e-08,1.9999996066731227
0586.png,7.45879599602535,4.916502430846402,3,2.277822323909529e-08,2.9999983070131266
0586.png,7.45879599602535,4.916502430846402,3,2.2816650534148614e-08,2.999999338978518
0586.png,7.45879599602535,4.916502430846402,3,2.276180258249085e-08,2.9999993886297722
0586.png,7.45879599602535,4.916502430846402,3,2.2782802263145697e-08,2.9999970604671935
0586.png,7.45879599602535,4.916502430846402,3,2.27568850938445e-08,2.9999983177669223
0586.png,7.45879599602535,4.916502430846402,4,1.0912217006432443e-08,3.9999948948295687
0586.png,7.45879599602535,4.916502430846402,4,1.0934508902852419e-08,3.9999977514293255
0586.png,7.45879599602535,4.916502430846402,4,1.0923886303082458e-08,3.9999978976361406
0586.png,7.45879599602535,4.916502430846402,4,1.0890164739989982e-08,3.9999949081910517
0586.png,7.45879599602535,4.916502430846402,4,1.0931706526226177e-08,3.999997160383257
0586.png,7.45879599602535,4.916502430846402,5,5.305699495569717e-09,4.9999920730979746
0586.png,7.45879599602535,4.916502430846402,5,5.313197957353119e-09,4.9999943492956325
0586.png,7.45879599602535,4.916502430846402,5,5.309677225543723e-09,4.999993660995155
0586.png,7.45879599602535,4.916502430846402,5,5.295261469691523e-09,4.9999895738528535
0586.png,7.45879599602535,4.916502430846402,5,5.303468704641319e-09,4.99999010909267
0586.png,7.45879599602535,4.916502430846402,6,2.621841890426288e-09,5.999988272666196
0586.png,7.45879599602535,4.916502430846402,6,2.6264522953901916e-09,5.99998315210255
0586.png,7.45879599602535,4.916502430846402,6,2.623299738418778e-09,5.999984338551105
0586.png,7.45879599602535,4.916502430846402,6,2.618415844554481e-09,5.999981038473795
0586.png,7.45879599602535,4.916502430846402,6,2.6240145404514817e-09,5.999986236004976
0586.png,7.45879599602535,4.916502430846402,7,1.3192540553707452e-09,6.999971250746766
0586.png,7.45879599602535,4.916502430846402,7,1.3236207969440632e-09,6.999962689264575
0586.png,7.45879599602535,4.916502430846402,7,1.319974318142717e-09,6.999968079809773
0586.png,7.45879599602535,4.916502430846402,7,1.3187456423406625e-09,6.999965751476908
0586.png,7.45879599602535,4.916502430846402,7,1.3233422146608414e-09,6.999963324078191
0586.png,7.45879599602535,4.916502430846402,8,6.874069835896701e-10,7.999941377664674
0586.png,7.45879599602535,4.916502430846402,8,6.912491766457843e-10,7.999935609920017
0586.png,7.45879599602535,4.916502430846402,8,6.874395948338527e-10,7.999943784306318
0586.png,7.45879599602535,4.916502430846402,8,6.851782007148076e-10,7.999942349816848
0586.png,7.45879599602535,4.916502430846402,8,6.896365801206185e-10,7.999935966851973
0587.png,6.0174906297000375,3.876061527221645,1,1.557147559510047e-07,0.9999993891956607
0587.png,6.0174906297000375,3.876061527221645,1,1.5567138756792253e-07,0.9999982906116863
0587.png,6.0174906297000375,3.876061527221645,1,1.5574980342270544e-07,0.9999983971280246
0587.png,6.0174906297000375,3.876061527221645,1,1.5568737659336143e-07,0.9999995884209426
0587.png,6.0174906297000375,3.876061527221645,1,1.557523826494271e-07,0.9999988924531591
0587.png,6.0174906297000375,3.876061527221645,2,7.018487021409869e-08,1.9999980882897708
0587.png,6.0174906297000375,3.876061527221645,2,7.025940160794541e-08,1.9999976874068401
0587.png,6.0174906297000375,3.876061527221645,2,7.022776604555254e-08,1.9999966226858865
0587.png,6.0174906297000375,3.876061527221645,2,7.011019768427575e-08,1.9999992456237037
0587.png,6.0174906297000375,3.876061527221645,2,7.017048257685563e-08,1.9999990217154644
0587.png,6.0174906297000375,3.876061527221645,3,3.6587324011175845e-08,2.9999955346976344
0587.png,6.0174906297000375,3.876061527221645,3,3.65237325822762e-08,2.9999962013707777
0587.png,6.0174906297000375,3.876061527221645,3,3.6550208621433676e-08,2.999995604327391
0587.png,6.0174906297000375,3.876061527221645,3,3.649431363168611e-08,2.999996626778239
0587.png,6.0174906297000375,3.876061527221645,3,3.6475572341057536e-08,2.9999969420005774
0587.png,6.0174906297000375,3.876061527221645,4,2.1682834467768373e-08,3.9999940868623955
0587.png,6.0174906297000375,3.876061527221645,4,2.164094648479927e-08,3.999995633444006
0587.png,6.0174906297000375,3.876061527221645,4,2.1667799830177575e-08,3.9999940033440105
0587.png,6.0174906297000375,3.876061527221645,4,2.1651070459488926e-08,3.999996569286342
0587.png,6.0174906297000375,3.876061527221645,4,2.1680245576135116e-08,3.999994648304317
0587.png,6.0174906297000375,3.876061527221645,5,1.4603620409378793e-08,4.999986493375028
0587.png,6.0174906297000375,3.876061527221645,5,1.4572148760290618e-08,4.999989313449699
0587.png,6.0174906297000375,3.876061527221645,5,1.4594476494948078e-08,4.999992570822674
0587.png,6.0174906297000375,3.876061527221645,5,1.4609356164709295e-08,4.999991011375526
0587.png,6.0174906297000375,3.876061527221645,5,1.4615302489845027e-08,4.99999058874813
0587.png,6.0174906297000375,3.876061527221645,6,1.0988606732995146e-08,5.999983456509913
0587.png,6.0174906297000375,3.876061527221645,6,1.0994537847845255e-08,5.999976989030532
0587.png,6.0174906297000375,3.876061527221645,6,1.0998547790149213e-08,5.999976929038036
0587.png,6.0174906297000375,3.876061527221645,6,1.1007194842521421e-08,5.9999818393774325
0587.png,6.0174906297000375,3.876061527221645,6,1.0999488759531284e-08,5.9999786525876075
0587.png,6.0174906297000375,3.876061527221645,7,9.219466187259893e-09,6.999967460856001
0587.png,6.0174906297000375,3.876061527221645,7,9.206027314586326e-09,6.99995926410857
0587.png,6.0174906297000375,3.876061527221645,7,9.23309399581955e-09,6.999963546957054
0587.png,6.0174906297000375,3.876061527221645,7,9.237596150371168e-09,6.999968464255536
0587.png,6.0174906297000375,3.876061527221645,7,9.229361713469275e-09,6.999968872326612
0587.png,6.0174906297000375,3.876061527221645,8,8.562130178501785e-09,7.999932421040125
0587.png,6.0174906297000375,3.876061527221645,8,8.567745572994208e-09,7.999938456842312
0587.png,6.0174906297000375,3.876061527221645,8,8.557391541429527e-09,7.999933256655772
0587.png,6.0174906297000375,3.876061527221645,8,8.569024670882382e-09,7.999938626633963
0587.png,6.0174906297000375,3.876061527221645,8,8.564512620605735e-09,7.999945326521528
0588.png,7.643093561853598,7.209844778122315,1,8.742504759099194e-08,0.999999938760037
0588.png,7.643093561853598,7.209844778122315,1,8.750229940905753e-08,0.999999725638663
0588.png,7.643093561853598,7.209844778122315,1,8.74251654531633e-08,0.9999997243505834
0588.png,7.643093561853598,7.209844778122315,1,8.74255919588562e-08,0.9999998460333882
0588.png,7.643093561853598,7.209844778122315,1,8.743642060284283e-08,0.999999571511399
0588.png,7.643093561853598,7.209844778122315,2,4.9642659655677144e-08,1.9999996642251583
0588.png,7.643093561853598,7.209844778122315,2,4.962743629660526e-08,1.9999995556663335
0588.png,7.643093561853598,7.209844778122315,2,4.964611474211649e-08,1.9999995427766089
0588.png,7.643093561853598,7.209844778122315,2,4.962337890452347e-08,1.9999989149762205
0588.png,7.643093561853598,7.209844778122315,2,4.972372162778405e-08,1.9999995204418626
